udp.srcport,udp.dstport,tcp.srcport,tcp.dstport,tcp.ack,tcp.urgent_pointer,tcp.window_size_value,ip.len,ip.id,ip.tos,ip.src,ip.dst
0,0,443,49402,2300160949,0,502,1472,62469,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602834857,0,824,52,61484,0,192.168.88.243,87.245.209.246
0,0,443,49402,2300160949,0,502,2892,62470,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602837697,0,808,52,61485,0,192.168.88.243,87.245.209.246
0,0,443,46948,35883582,0,506,52,4648,0,23.43.138.212,192.168.88.243
0,0,443,49402,2300160949,0,502,2892,62472,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602840537,0,792,52,61486,0,192.168.88.243,87.245.209.246
0,0,443,46948,35883582,0,506,2892,4649,0,23.43.138.212,192.168.88.243
0,0,46948,443,685119405,0,496,52,46223,0,192.168.88.243,23.43.138.212
0,0,443,46948,35883582,0,506,814,4651,0,23.43.138.212,192.168.88.243
0,0,46948,443,685120167,0,491,52,46224,0,192.168.88.243,23.43.138.212
0,0,443,49402,2300160949,0,502,2455,62474,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602842940,0,776,52,61487,0,192.168.88.243,87.245.209.246
0,0,443,47280,1056055837,0,83,2892,54552,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470578031,0,2623,52,32567,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54554,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470580871,0,2667,52,32568,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2586,54556,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470583405,0,2707,52,32569,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54558,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470586245,0,2751,52,32570,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54560,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470589085,0,2796,52,32571,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54562,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470591925,0,2840,52,32572,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54564,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470594765,0,2884,52,32573,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54566,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470597605,0,2929,52,32574,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54568,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470600445,0,2973,52,32575,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54570,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470603285,0,3017,52,32576,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54572,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470606125,0,3062,52,32577,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54574,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470608965,0,3106,52,32578,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54576,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470611805,0,3151,52,32579,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54578,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470614645,0,3195,52,32580,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54580,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470617485,0,3239,52,32581,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54582,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470620325,0,3284,52,32582,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,1472,54584,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055837,0,83,1472,54585,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470623165,0,3329,52,32583,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,1472,54586,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055837,0,83,1472,54587,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470626005,0,3374,52,32584,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,2892,54588,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470628845,0,3419,52,32585,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055837,0,83,1472,54590,0,192.124.249.13,192.168.88.243
0,0,443,49402,2300160949,0,502,558,62476,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602843446,0,913,52,61488,0,192.168.88.243,87.245.209.246
0,0,443,49402,2300160949,0,502,1472,62477,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602844866,0,904,52,61489,0,192.168.88.243,87.245.209.246
0,0,443,49402,2300160949,0,502,1472,62478,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602846286,0,896,52,61490,0,192.168.88.243,87.245.209.246
0,0,443,49402,2300160949,0,502,1315,62479,0,87.245.209.246,192.168.88.243
0,0,443,49402,2300160949,0,502,2138,62480,0,87.245.209.246,192.168.88.243
0,0,49402,443,1602849635,0,871,52,61491,0,192.168.88.243,87.245.209.246
0,0,46958,443,0,0,64240,60,44834,0,192.168.88.243,23.43.138.212
0,0,443,47280,1056055985,0,83,1472,54591,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470631685,0,3464,52,32586,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54592,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54593,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470634525,0,3509,52,32587,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54594,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54595,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470638785,0,3576,52,32588,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54597,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54598,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470641625,0,3621,52,32589,0,192.168.88.243,192.124.249.13
0,0,443,46958,4277014084,0,65160,60,0,0,23.43.138.212,192.168.88.243
0,0,46958,443,698226104,0,502,52,44835,0,192.168.88.243,23.43.138.212
0,0,46948,443,685120167,0,501,132,46225,0,192.168.88.243,23.43.138.212
0,0,46958,443,698226104,0,502,569,44836,0,192.168.88.243,23.43.138.212
0,0,46948,443,685120167,0,501,222,46226,0,192.168.88.243,23.43.138.212
0,0,46948,443,685120167,0,501,365,46227,0,192.168.88.243,23.43.138.212
0,0,46528,443,2457529558,0,501,116,41543,0,192.168.88.243,64.233.162.94
0,0,46528,443,2457529558,0,501,222,41544,0,192.168.88.243,64.233.162.94
0,0,46528,443,2457529558,0,501,421,41545,0,192.168.88.243,64.233.162.94
0,0,46544,443,683536582,0,501,116,35907,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,1472,54599,0,192.124.249.13,192.168.88.243
0,0,46544,443,683536582,0,501,239,35908,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,1472,54600,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470644465,0,3667,52,32590,0,192.168.88.243,192.124.249.13
0,0,46528,443,2457529558,0,501,150,41546,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,2892,54601,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470647305,0,3711,52,32591,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54603,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54605,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54607,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470650145,0,3755,52,32592,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54609,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470652985,0,3800,52,32593,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470655825,0,3844,52,32594,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54610,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470658665,0,3889,52,32595,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54611,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470661505,0,3934,52,32596,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54613,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54614,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470664345,0,3979,52,32597,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54615,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470667185,0,4023,52,32598,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54617,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54619,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54621,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470670025,0,4068,52,32599,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54623,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54625,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54627,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54629,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470672865,0,4112,52,32600,0,192.168.88.243,192.124.249.13
0,0,443,46948,35883662,0,506,52,4652,0,23.43.138.212,192.168.88.243
0,0,443,46948,35883662,0,506,339,4653,0,23.43.138.212,192.168.88.243
0,0,443,46948,35883662,0,506,339,4654,0,23.43.138.212,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54631,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54633,0,192.124.249.13,192.168.88.243
0,0,443,46958,4277014601,0,506,52,58798,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014601,0,506,2892,58799,0,23.43.138.212,192.168.88.243
0,0,46958,443,698228944,0,496,52,44837,0,192.168.88.243,23.43.138.212
0,0,47280,443,1470675705,0,4156,52,32601,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470678545,0,4201,52,32602,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470681385,0,4245,52,32603,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470684225,0,4290,52,32604,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470687065,0,4334,52,32605,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470689905,0,4378,52,32606,0,192.168.88.243,192.124.249.13
0,0,47280,443,1470692745,0,4423,52,32607,0,192.168.88.243,192.124.249.13
0,0,443,46958,4277014601,0,506,815,58801,0,23.43.138.212,192.168.88.243
0,0,46958,443,698229707,0,491,52,44838,0,192.168.88.243,23.43.138.212
0,0,443,46528,1159968539,0,269,52,2973,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,666,2974,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,83,2975,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,690,2976,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,1452,2977,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,1452,2978,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,2852,2979,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968539,0,269,4252,2981,0,64.233.162.94,192.168.88.243
0,0,443,46544,1306540142,0,261,666,45415,0,64.233.162.94,192.168.88.243
0,0,46544,443,683537196,0,501,52,35909,0,192.168.88.243,64.233.162.94
0,0,443,46948,35883832,0,505,52,4655,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884145,0,503,52,4656,0,23.43.138.212,192.168.88.243
0,0,443,46528,1159968539,0,269,4252,2984,0,64.233.162.94,192.168.88.243
0,0,443,46948,35884145,0,503,113,4657,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884145,0,503,83,4658,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884145,0,503,313,4659,0,23.43.138.212,192.168.88.243
0,0,443,46528,1159968539,0,269,2128,2987,0,64.233.162.94,192.168.88.243
0,0,443,46948,35884145,0,503,557,4660,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884145,0,503,83,4661,0,23.43.138.212,192.168.88.243
0,0,443,46544,1306540329,0,265,83,45416,0,64.233.162.94,192.168.88.243
0,0,46544,443,683537227,0,501,52,35910,0,192.168.88.243,64.233.162.94
0,0,443,46528,1159968637,0,269,183,2989,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968637,0,269,1452,2990,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968637,0,269,1452,2991,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968637,0,269,2852,2992,0,64.233.162.94,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54635,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54636,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470695585,0,4468,52,32608,0,192.168.88.243,192.124.249.13
0,0,46948,443,685121630,0,501,52,46228,0,192.168.88.243,23.43.138.212
0,0,46948,443,685121630,0,501,83,46229,0,192.168.88.243,23.43.138.212
0,0,46528,443,2457552648,0,358,52,41547,0,192.168.88.243,64.233.162.94
0,0,46528,443,2457552648,0,367,83,41548,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,1472,54637,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,2892,54638,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470699845,0,4535,52,32609,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54640,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470702685,0,4579,52,32610,0,192.168.88.243,192.124.249.13
0,0,46544,443,683537227,0,501,76,35911,0,192.168.88.243,64.233.162.94
0,0,46544,443,683537227,0,501,52,35912,0,192.168.88.243,64.233.162.94
0,0,46528,443,2457552648,0,474,91,41549,0,192.168.88.243,64.233.162.94
36576,443,0,0,0,0,0,1385,0,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,1472,54642,0,192.124.249.13,192.168.88.243
0,0,46958,443,698229707,0,501,132,44839,0,192.168.88.243,23.43.138.212
0,0,46958,443,698229707,0,501,239,44840,0,192.168.88.243,23.43.138.212
0,0,46948,443,685121630,0,501,237,46230,0,192.168.88.243,23.43.138.212
0,0,443,47280,1056055985,0,83,1472,54643,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470705525,0,4625,52,32611,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54644,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470708365,0,4669,52,32612,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1472,54646,0,192.124.249.13,192.168.88.243
0,0,443,46528,1159968637,0,269,4252,2994,0,64.233.162.94,192.168.88.243
0,0,46528,443,2457556848,0,489,52,41550,0,192.168.88.243,64.233.162.94
0,0,443,46528,1159968637,0,269,4252,2997,0,64.233.162.94,192.168.88.243
0,0,443,46528,1159968637,0,269,2069,3000,0,64.233.162.94,192.168.88.243
0,0,46528,443,2457563065,0,501,52,41551,0,192.168.88.243,64.233.162.94
0,0,443,46544,1306540354,0,265,52,45417,0,64.233.162.94,192.168.88.243
0,0,46544,443,683537228,0,501,52,35913,0,192.168.88.243,64.233.162.94
0,0,443,46528,1159968668,0,269,52,3002,0,64.233.162.94,192.168.88.243
0,0,443,46948,35884176,0,503,52,4662,0,23.43.138.212,192.168.88.243
0,0,443,46528,1159968707,0,269,52,3003,0,64.233.162.94,192.168.88.243
443,36576,0,0,0,0,0,1385,0,0,64.233.162.94,192.168.88.243
443,36576,0,0,0,0,0,643,0,0,64.233.162.94,192.168.88.243
36576,443,0,0,0,0,0,185,0,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,2892,54647,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470712625,0,4736,52,32613,0,192.168.88.243,192.124.249.13
0,0,443,46958,4277014681,0,506,52,58802,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014868,0,505,52,58803,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014868,0,505,339,58804,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014868,0,505,339,58805,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014868,0,505,113,58806,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014868,0,505,83,58807,0,23.43.138.212,192.168.88.243
0,0,46958,443,698230373,0,501,52,44841,0,192.168.88.243,23.43.138.212
0,0,46958,443,698230373,0,501,76,44842,0,192.168.88.243,23.43.138.212
0,0,46958,443,698230373,0,501,52,44843,0,192.168.88.243,23.43.138.212
0,0,443,46948,35884361,0,502,52,4663,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884361,0,502,356,4664,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884361,0,502,475,4665,0,23.43.138.212,192.168.88.243
0,0,443,46948,35884361,0,502,83,4666,0,23.43.138.212,192.168.88.243
0,0,46948,443,685122388,0,501,52,46231,0,192.168.88.243,23.43.138.212
443,36576,0,0,0,0,0,129,0,0,64.233.162.94,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54649,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54650,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470715465,0,4781,52,32614,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54651,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470718305,0,4826,52,32615,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54653,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470721145,0,4870,52,32616,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54655,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470723985,0,4914,52,32617,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54657,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470726825,0,4959,52,32618,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54659,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470729665,0,5003,52,32619,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54661,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470732505,0,5047,52,32620,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54663,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470735345,0,5092,52,32621,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54665,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470738185,0,5136,52,32622,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54667,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470741025,0,5181,52,32623,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54669,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470743865,0,5225,52,32624,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54671,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470746705,0,5269,52,32625,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54673,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470749545,0,5314,52,32626,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54675,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470752385,0,5358,52,32627,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54677,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470755225,0,5402,52,32628,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54679,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470758065,0,5447,52,32629,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54681,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470760905,0,5491,52,32630,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54683,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470763745,0,5536,52,32631,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54685,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470766585,0,5580,52,32632,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54687,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470769425,0,5624,52,32633,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54689,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470772265,0,5669,52,32634,0,192.168.88.243,192.124.249.13
0,0,443,46958,4277014892,0,505,52,58808,0,23.43.138.212,192.168.88.243
0,0,443,46958,4277014893,0,505,76,58809,0,23.43.138.212,192.168.88.243
0,0,46958,443,0,0,0,40,0,0,192.168.88.243,23.43.138.212
0,0,443,46958,4277014893,0,505,52,58810,0,23.43.138.212,192.168.88.243
0,0,46958,443,0,0,0,40,0,0,192.168.88.243,23.43.138.212
36576,443,0,0,0,0,0,60,0,0,192.168.88.243,64.233.162.94
0,0,443,47280,1056055985,0,83,1472,54691,0,192.124.249.13,192.168.88.243
0,0,443,47280,1056055985,0,83,1472,54692,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470775105,0,5714,52,32635,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,2892,54693,0,192.124.249.13,192.168.88.243
0,0,47280,443,1470777945,0,5758,52,32636,0,192.168.88.243,192.124.249.13
0,0,443,47280,1056055985,0,83,1148,54695,0,192.124.249.13,192.168.88.243
47533,53,0,0,0,0,0,70,13829,0,192.168.88.243,192.168.88.1
47533,53,0,0,0,0,0,70,13830,0,192.168.88.243,192.168.88.1
53,47533,0,0,0,0,0,598,16628,0,192.168.88.1,192.168.88.243
53,47533,0,0,0,0,0,614,16629,0,192.168.88.1,192.168.88.243
0,0,48620,443,0,0,64240,60,36863,0,192.168.88.243,64.233.164.138
0,0,443,48620,630873212,0,65535,60,0,0,64.233.164.138,192.168.88.243
0,0,48620,443,3384062848,0,502,52,36864,0,192.168.88.243,64.233.164.138
0,0,48620,443,3384062848,0,502,569,36865,0,192.168.88.243,64.233.164.138
0,0,443,48620,630873729,0,261,52,25797,0,64.233.164.138,192.168.88.243
0,0,443,48620,630873729,0,261,1452,25798,0,64.233.164.138,192.168.88.243
0,0,48620,443,3384064248,0,501,52,36866,0,192.168.88.243,64.233.164.138
0,0,443,48620,630873729,0,261,1452,25799,0,64.233.164.138,192.168.88.243
0,0,48620,443,3384065648,0,501,52,36867,0,192.168.88.243,64.233.164.138
0,0,443,48620,630873729,0,261,1893,25800,0,64.233.164.138,192.168.88.243
0,0,48620,443,3384067489,0,496,52,36868,0,192.168.88.243,64.233.164.138
0,0,48620,443,3384067489,0,501,116,36869,0,192.168.88.243,64.233.164.138
0,0,48620,443,3384067489,0,501,222,36870,0,192.168.88.243,64.233.164.138
0,0,48620,443,3384067489,0,501,317,36871,0,192.168.88.243,64.233.164.138
0,0,47280,443,1470779041,0,5781,52,32637,0,192.168.88.243,192.124.249.13
0,0,443,48620,630873793,0,261,666,25802,0,64.233.164.138,192.168.88.243
0,0,48620,443,3384068103,0,501,83,36872,0,192.168.88.243,64.233.164.138
0,0,443,48620,630874228,0,269,52,25803,0,64.233.164.138,192.168.88.243
